u,v,w
-2.2898042730856386e-06,-1.0734009823277619e-05,-4.510022648048215e-06
-1.7004915161959352e-06,-9.700907392401599e-06,-6.992797763121434e-06
-1.8069915500253528e-06,-9.658634741241807e-06,-6.9497972696623765e-06
-1.124742948667559e-06,-8.126552777644166e-06,-9.163218407670572e-06
-3.5141551082542024e-07,-6.143212172295155e-06,-1.1009568144423225e-05
4.807642221589203e-07,-3.7772820453128904e-06,-1.2390614090717335e-05
1.3362893084013585e-06,-1.1214681799034947e-06,-1.3219809508121561e-05
2.1774792993352572e-06,1.7074625969135704e-06,-1.342913314807547e-05
2.9657174086601685e-06,4.57109348158031e-06,-1.2977211524912303e-05
3.6628395423275785e-06,7.315257843465125e-06,-1.1857766487959728e-05
4.2327615401840655e-06,9.780013583391281e-06,-1.010670065027837e-05
4.643476233688438e-06,1.1813312757119931e-05,-7.805624973794539e-06
4.869483475542623e-06,1.328666086717796e-05,-5.079708232725308e-06
4.894470803481345e-06,1.41097863311517e-05,-2.0887004751664696e-06
4.713716747197492e-06,1.4240798026702426e-05,9.881573841199957e-07
4.335477083767349e-06,1.3689114314424823e-05,3.970494581904073e-06
3.7807631010358966e-06,1.2510573562254678e-05,6.694300938106572e-06
3.0814201518380033e-06,1.0796634380742737e-05,9.024798988780386e-06
2.2769813098381665e-06,8.66112398561165e-06,1.0862869781182118e-05
1.4110777661785998e-06,6.22790924926243e-06,1.2145520208242412e-05
5.281215479429711e-07,3.6215368235863406e-06,1.2842401986687559e-05
-3.2932850462363947e-07,9.612889641647248e-07,1.2950682471247458e-05
-1.122432619090473e-06,-1.6420002327622512e-06,1.248997025609754e-05
-1.8172910911524633e-06,-4.087416552320233e-06,1.1498132742043632e-05
-2.385712028740135e-06,-6.284655722426434e-06,1.0028151852295322e-05
-2.8056931715534666e-06,-8.154535566567174e-06,8.145794122654726e-06
-3.0617257001170573e-06,-9.629616722410417e-06,5.9277706039982084e-06
-3.1449715502217866e-06,-1.0655006159660208e-05,3.460113860945227e-06
-3.0533277536580182e-06,-1.1189321387016686e-05,8.366010815435165e-07
-2.7913722006012147e-06,-1.1205784342237042e-05,-1.8428623835391212e-06
-2.3701790006789204e-06,-1.0693452158641848e-05,-4.473950611028929e-06
-1.8069915500253524e-06,-9.65863474124181e-06,-6.94979726966239e-06
-1.9091697826968135e-06,-9.61842499935249e-06,-6.892602450597261e-06
-1.2523471281628551e-06,-8.092874644687817e-06,-9.101877374776503e-06
-5.002386951843122e-07,-6.118385820216937e-06,-1.0949880831727636e-05
3.170605900109347e-07,-3.7612651978605623e-06,-1.2338719697171263e-05
1.166152889397238e-06,-1.1115916775664241e-06,-1.3180990128291521e-05
2.011110704195711e-06,1.716247150953149e-06,-1.3406402076951898e-05
2.8142972838095605e-06,4.585254306203222e-06,-1.296997681955993e-05
3.5373431168578827e-06,7.340977529477519e-06,-1.186104660127128e-05
4.142506638655988e-06,9.821031591831307e-06,-1.0111427024238026e-05
4.594706393064895e-06,1.186899199802849e-05,-7.800343869229073e-06
4.864378988487873e-06,1.335114367611099e-05,-5.053455702649959e-06
4.930924102272037e-06,1.4172854089836682e-05,-2.034181836415142e-06
4.7859804837166585e-06,1.4290353149880187e-05,1.0722885049294769e-06
4.435479350523941e-06,1.3714423098708107e-05,4.079178297250438e-06
3.899650487953184e-06,1.2505049923245176e-05,6.817552013866272e-06
3.2108653840072695e-06,1.0759237055685503e-05,9.150419284276605e-06
2.4099691209836517e-06,8.596140183088782e-06,1.0979322864267678e-05
1.5421311516292727e-06,6.143535870263967e-06,1.2244098781161048e-05
6.531141292959541e-07,3.5279423630281712e-06,1.291831199647752e-05
-2.1356478583631717e-07,8.687551367781085e-07,1.3003117927970045e-05
-1.0185258105878427e-06,-1.7245093805195917e-06,1.2521488937713546e-05
-1.7276637179587176e-06,-4.153152202329828e-06,1.1513676587179103e-05
-2.312786342544453e-06,-6.329495104131887e-06,1.0033978999573726e-05
-2.751963990007992e-06,-8.177014970260259e-06,8.148486362193909e-06
-3.0297177241383128e-06,-9.630699788757714e-06,5.933395429508916e-06
-3.1371029571037285e-06,-1.0637678237595213e-05,3.473566803035417e-06
-3.0716991408755733e-06,-1.1158072304032882e-05,8.611278496178782e-07
-2.8374953655433326e-06,-1.1166017063416819e-05,-1.8059710360632447e-06
-2.444657726976964e-06,-1.0650837480245732e-05,-4.425491886812858e-06
-1.9091697826968143e-06,-9.618424999352497e-06,-6.892602450597274e-06
-2.0054771023018667e-06,-9.57656429596468e-06,-6.819636406593654e-06
-1.376271706337964e-06,-8.062535232921728e-06,-9.024231216245577e-06
-6.477706577459175e-07,-6.101602259380609e-06,-1.087562176774596e-05
1.52302712003954e-07,-3.7568603208023664e-06,-1.2276104364620433e-05
9.929097764822863e-07,-1.1149781590341208e-06,-1.3136884567422273e-05
1.8401063725984093e-06,1.712576389226284e-06,-1.3384488268509857e-05
2.657405186001686e-06,4.590330113282443e-06,-1.2969131634820078e-05
3.4062899404903413e-06,7.363059368014518e-06,-1.1874492806168965e-05
4.0472655572253045e-06,9.864832831614933e-06,-1.0127303052462822e-05
4.5419146038579624e-06,1.1933309335452453e-05,-7.804036201072764e-06
4.856234496343264e-06,1.3427980622145018e-05,-5.031345958227463e-06
4.9649645155974784e-06,1.4248767693278452e-05,-1.977652712078203e-06
4.855877066644323e-06,1.434983070522487e-05,1.1641373308063077e-06
4.532592507762509e-06,1.3744096341088311e-05,4.199228848801693e-06
4.014804592766203e-06,1.2497147879584494e-05,6.95282409125173e-06
3.3357839436747195e-06,1.0713138769766136e-05,9.28567029625563e-06
2.538048841086263e-06,8.517844136817141e-06,1.1100679372876424e-05
1.6685481948468272e-06,6.043671473105787e-06,1.2341647583023946e-05
7.744714351649384e-07,3.4192388035999823e-06,1.2987255455545848e-05
-9.978317180273314e-08,7.637159462233162e-07,1.3043665742577335e-05
-9.144830485015366e-07,-1.8153277343038845e-06,1.2537922448017207e-05
-1.6355635426772714e-06,-4.22216637503599e-06,1.1513028025355972e-05
-2.235092508257772e-06,-6.372511941090776e-06,1.0024649779330823e-05
-2.6914540370158505e-06,-8.193188090810072e-06,8.138992526682016e-06
-2.989398969575912e-06,-9.622168176079205e-06,5.931325200065853e-06
-3.120021137679859e-06,-1.060899617811884e-05,3.48477437748716e-06
-3.0806649788934574e-06,-1.1115503793420631e-05,8.89160932454284e-07
-2.8747479824251423e-06,-1.1116739034749078e-05,-1.7602163254743867e-06
-2.5114805094335554e-06,-1.0602078759769746e-05,-4.3638846744445745e-06
-2.005477102301866e-06,-9.576564295964678e-06,-6.819636406593663e-06
-2.003561497457045e-06,-9.303272929737854e-06,-7.192034505665279e-06
-1.335060700287381e-06,-7.720824549324319e-06,-9.348330675186666e-06
-5.499488084284156e-07,-5.709791450860018e-06,-1.1140133585977656e-05
3.186436786433526e-07,-3.3322666773147392e-06,-1.2471611827986366e-05
1.2301757045506672e-06,-6.730305811757183e-07,-1.325462520445182e-05
2.1378297002769466e-06,2.1576629323850623e-06,-1.3415521517266281e-05
2.9908888100385572e-06,5.0234843939870685e-06,-1.2904939071044345e-05
3.738579870538295e-06,7.766032922846854e-06,-1.1709677624227347e-05
4.335100374055719e-06,1.021545447555775e-05,-9.863848687812654e-06
4.744867240265658e-06,1.2207704383177096e-05,-7.455056162988104e-06
4.946564676789089e-06,1.3605378484123011e-05,-4.621656347685184e-06
4.934760885542882e-06,1.4316512609544e-05,-1.5398474403740677e-06
4.718754483212328e-06,1.4305733299100605e-05,1.5966847562893031e-06
4.319390183886453e-06,1.3594986863243761e-05,4.5989873050788456e-06
3.765173173812909e-06,1.225502182399728e-05,7.301313521614246e-06
3.0888512554398067e-06,1.0391511134030752e-05,9.572610123259533e-06
2.325014740159992e-06,8.13013946410358e-06,1.1320742158011108e-05
1.5086650974269238e-06,5.603743011927421e-06,1.2491183890804537e-05
6.744008395978357e-07,2.9428756430714647e-06,1.3062537340412964e-05
-1.441444022869087e-07,2.6982496145818237e-07,1.3040914406392646e-05
-9.148467834249257e-07,-2.3046308346854823e-06,1.245451377283141e-05
-1.6077134372373706e-06,-4.682649023617118e-06,1.1349033748212894e-05
-2.1955794701813845e-06,-6.77975252121732e-06,9.784059525689963e-06
-2.654838767898091e-06,-8.524845405761821e-06,7.830279983854672e-06
-2.966159753081849e-06,-9.860142771457258e-06,5.5672887239599415e-06
-3.1151476830118177e-06,-1.0741149776891304e-05,3.0817450689879962e-06
-3.092932457108414e-06,-1.1136716454212028e-05,4.657505844779598e-07
-2.896679920077595e-06,-1.1029171399391849e-05,-2.18461707963296e-06
-2.5300411105251005e-06,-1.0414581867031715e-05,-4.7706187226824e-06
-2.0035614974570494e-06,-9.303272929737867e-06,-7.192034505665283e-06
-2.087649055532372e-06,-9.252766064635132e-06,-7.217443668911523e-06
-1.4352188744481767e-06,-7.642297732309886e-06,-9.364231026433556e-06
-6.647420520400254e-07,-5.6084214822527616e-06,-1.1136721987012962e-05
1.9087748740538675e-07,-3.217431655064228e-06,-1.2440949233343239e-05
1.0918615428596945e-06,-5.576234951133655e-07,-1.3192512369111326e-05
1.9928144999596633e-06,2.258929863293738e-06,-1.3323123824353161e-05
2.845032489155873e-06,5.09676449659011e-06,-1.2789543768617984e-05
3.5999892339496815e-06,7.801553246484477e-06,-1.15839483653589e-05
4.213714018390101e-06,1.021028355212133e-05,-9.743291436056111e-06
4.651266891513311e-06,1.2166906737909337e-05,-7.35414576223346e-06
4.890205794103484e-06,1.3540795421095835e-05,-4.5498694849643895e-06
4.922125138571239e-06,1.4243401406054828e-05,-1.4991428707328354e-06
4.7520232967200155e-06,1.4238514650756805e-05,1.611944307670467e-06
4.396042572387559e-06,1.3543712374872596e-05,4.5997895424667244e-06
3.878545436037993e-06,1.2223673057842019e-05,7.30051005380657e-06
3.2293759988413946e-06,1.0378298569199413e-05,9.581548548528648e-06
2.48172119970029e-06,8.129199924434956e-06,1.1346980920540108e-05
1.6705710454520685e-06,5.607363986826602e-06,1.2537595109528678e-05
8.315722743050724e-07,2.943535633548399e-06,1.3127579997256475e-05
6.309797475504131e-11,2.61674887356164e-07,1.311963399447736e-05
-7.898386940296805e-07,-2.3249241569579756e-06,1.2539842181426065e-05
-1.506136615428224e-06,-4.715607729636239e-06,1.1433094285155879e-05
-2.119837421383902e-06,-6.823198676979803e-06,9.859320873752077e-06
-2.605788148439375e-06,-8.574290642520428e-06,7.89050027126953e-06
-2.943442199743296e-06,-9.909367180222585e-06,5.608240336455103e-06
-3.117535620743352e-06,-1.078291655476646e-05,3.101724796238677e-06
-3.1186646628914884e-06,-1.1163592310124116e-05,4.6587300676732034e-07
-2.94376670264303e-06,-1.1034431376736464e-05,-2.200361597833963e-06
-2.5965160812804296e-06,-1.0393170137289752e-05,-4.795579507178401e-06
-2.0876490555323758e-06,-9.252766064635142e-06,-7.217443668911526e-06
-2.1683727066942504e-06,-9.199196018606059e-06,-7.227381134561168e-06
-1.534245455148471e-06,-7.5660007936748285e-06,-9.36402141335598e-06
-7.803944851964638e-07,-5.514470590072236e-06,-1.1118929699428112e-05
6.075521321425915e-08,-3.114157006270294e-06,-1.2399891903435226e-05
9.503593846061424e-07,-4.559428783482488e-07,-1.3125698656329513e-05
1.8444745126716746e-06,2.3469690704898938e-06,-1.3232422059019302e-05
2.6962608115728346e-06,5.160167876213416e-06,-1.2681599519873586e-05
3.459125653450782e-06,7.832872827481954e-06,-1.1469393514175243e-05
4.090539226619339e-06,1.0207651677835505e-05,-9.634595910932585e-06
4.555876821772663e-06,1.2134734716396134e-05,-7.262538541308232e-06
4.831438540768938e-06,1.3488629673908626e-05,-4.482330109134377e-06
4.9059640248868385e-06,1.4183200838746922e-05,-1.4566267290346536e-06
4.780467114801451e-06,1.418135581099756e-05,1.6343518042444245e-06
4.466774210635192e-06,1.3497153501170762e-05,4.610956973294422e-06
3.985434539267835e-06,1.2190587659923523e-05,7.310467757954929e-06
3.363583524827642e-06,1.0357252833235364e-05,9.598885606290557e-06
2.633048435910428e-06,8.115863513717454e-06,1.1377161004625418e-05
1.8287242168854833e-06,5.5962564928636825e-06,1.2582390006342228e-05
9.871343419936156e-07,2.9295613227221036e-06,1.3185408838933325e-05
1.4510056407793966e-07,2.4117876408994903e-07,1.3186431276646617e-05
-6.615047258257172e-07,-2.3536096292945785e-06,1.2610110639419324e-05
-1.398914957519502e-06,-4.752030873254719e-06,1.1500918007230427e-05
-2.036517565304055e-06,-6.864948372726105e-06,9.91923126722124e-06
-2.5477824876998365e-06,-8.617346629352594e-06,7.938164173188337e-06
-2.911066872029539e-06,-9.948576223224768e-06,5.640973956439555e-06
-3.1102963002066267e-06,-1.0812559963509813e-05,3.118842497174258e-06
-3.1355257143141575e-06,-1.1178027549635604e-05,4.6886992012682234e-07
-2.9833865446816595e-06,-1.10287943020116e-05,-2.2078101088853465e-06
-2.6574297047743765e-06,-1.036411491214294e-05,-4.807834725750149e-06
-2.1683727066942534e-06,-9.199196018606067e-06,-7.227381134561171e-06
-2.2465138857342512e-06,-9.145700209939804e-06,-7.224348402560613e-06
-1.6326792718692099e-06,-7.494396528523923e-06,-9.350626927974593e-06
-8.972418947447101e-07,-5.429620919656562e-06,-1.1089878262806809e-05
-7.19200103165788e-08,-3.0233187796630417e-06,-1.2351500289068342e-05
8.055331076304861e-07,-3.681371592934627e-07,-1.305693379603432e-05
1.692662344602862e-06,2.422175602226903e-06,-1.3145669074374154e-05
2.544377050791355e-06,5.214379994507364e-06,-1.2582796432626152e-05
3.3157647712022214e-06,7.860724556686507e-06,-1.1367221957006373e-05
3.96541353373625e-06,1.0208202723549276e-05,-9.53868454914001e-06
4.458731047716582e-06,1.2111775135084389e-05,-7.181079197132131e-06
4.770621676019021e-06,1.344959060977265e-05,-4.419906263221893e-06
4.887024667234426e-06,1.4136965583872802e-05,-1.4131109530232541e-06
4.805184420345391e-06,1.4135791445095617e-05,1.6633888877073374e-06
4.532900653158003e-06,1.3457288203314277e-05,4.632557526703924e-06
4.087179050969562e-06,1.2157981012104193e-05,7.3320681737388805e-06
3.492632911358004e-06,1.0330521462332392e-05,9.6264003262172e-06
2.7798092252775066e-06,8.091895065330517e-06,1.1413886201167876e-05
1.983485274578723e-06,5.571547359250303e-06,1.2628804242547504e-05
1.1409563507182156e-06,2.901278488703089e-06,1.323963410387789e-05
2.9036479605498106e-07,2.0779208606949128e-07,1.324501982024583e-05
-5.308588666379154e-07,-2.3920931606014164e-06,1.266888476933504e-05
-1.287384802448246e-06,-4.794119193552473e-06,1.1555708451989429e-05
-1.947177294138283e-06,-6.907890688487647e-06,9.966460501650085e-06
-2.482496556102163e-06,-8.65745693013122e-06,7.975277807016973e-06
-2.8707272356918566e-06,-9.981614366076804e-06,5.666741286028695e-06
-3.0950532762387347e-06,-1.0834156388368003e-05,3.133542276185263e-06
-3.144994453994922e-06,-1.1184149044816265e-05,4.7436271486684755e-07
-3.0168157453086274e-06,-1.101624723008413e-05,-2.2081379942883047e-06
-2.713818016321154e-06,-1.0331070554209058e-05,-4.809284548626655e-06
-2.246513885734255e-06,-9.145700209939818e-06,-7.224348402560615e-06
-2.3229044492492794e-06,-9.09596447449765e-06,-7.21118433801325e-06
-1.7310381863605523e-06,-7.430447146164503e-06,-9.327390247087594e-06
-1.0155338999920904e-06,-5.355998272307201e-06,-1.1053175417424084e-05
-2.0720076926863384e-07,-2.946172998786443e-06,-1.2299386182172153e-05
6.574429786547939e-07,-2.946541699275666e-07,-1.2989586816186821e-05
1.5374746852197653e-06,2.4847578937833356e-06,-1.3065805497145309e-05
2.3894715389629973e-06,5.260059059270562e-06,-1.2495565038757792e-05
3.170003475176686e-06,7.886021294235955e-06,-1.1279390766197964e-05
3.838513963983371e-06,1.0212993915012413e-05,-9.457160777534062e-06
4.360198942265013e-06,1.2099244822965805e-05,-7.111138213971488e-06
4.7084215904957305e-06,1.342517031025704e-05,-4.363764670643964e-06
4.866315760625154e-06,1.410659259123888e-05,-1.3694479489852055e-06
4.82747927894474e-06,1.4104165904387644e-05,1.6987394234654405e-06
4.5958836949254875e-06,1.3426805113589021e-05,4.665055634257428e-06
4.185203293488593e-06,1.2128647815735296e-05,7.366724223755392e-06
3.6177063224736015e-06,1.030069505101309e-05,9.666485195557882e-06
2.922773171323762e-06,8.059375426718195e-06,1.1460417194342543e-05
2.135102305989073e-06,5.534563780486605e-06,1.2680748204214007e-05
1.2927253559333338e-06,2.8591045588486674e-06,1.3294540527530243e-05
4.350049914091979e-07,1.6095460241689277e-07,1.32997711460817e-05
-3.9921852202084107e-07,-2.4419055696287835e-06,1.2720353277862185e-05
-1.1732273822215184e-06,-4.84430842868809e-06,1.1601236014197028e-05
-1.8537423236383715e-06,-6.9552562955645e-06,1.0004165901605199e-05
-2.4119766392459754e-06,-8.698503180107493e-06,8.004233333773433e-06
-2.824470741193788e-06,-1.001284344424816e-05,5.687060489736956e-06
-3.0737471044056844e-06,-1.0852355821748492e-05,3.1464038121500666e-06
-3.1488132028911977e-06,-1.1186687050903414e-05,4.819746674997505e-07
-3.045528312316747e-06,-1.1001383764231856e-05,-2.202646468478518e-06
-2.7668419393537706e-06,-1.0298277727617456e-05,-4.802069423709427e-06
-2.3229044492492824e-06,-9.09596447449766e-06,-7.211184338013252e-06
-2.397989078936143e-06,-9.052999681800213e-06,-7.190164811206144e-06
-1.8294731403694912e-06,-7.3766095049709644e-06,-9.296950118678629e-06
-1.1351912741189957e-06,-5.29542383110825e-06,-1.101163470207422e-05
-3.4486221664864256e-07,-2.8838859461667877e-06,-1.2246341167178097e-05
5.063681268990591e-07,-2.36056418121628e-07,-1.2926251608566001e-05
1.3791676061606232e-06,2.5346447857279613e-06,-1.2995107194010875e-05
2.2317376754370746e-06,5.297483640800746e-06,-1.2421824769532129e-05
3.0219888500042263e-06,7.909271497317151e-06,-1.1207507392176797e-05
3.7100152815053563e-06,1.0222715461568062e-05,-9.391410392426092e-06
4.26059215769302e-06,1.2098058315716734e-05,-7.05394835508631e-06
4.645388208501681e-06,1.3416608775607333e-05,-4.314965892057559e-06
4.844671677271276e-06,1.409373369249838e-05,-1.326395118706516e-06
4.84843118759296e-06,1.4088539570990347e-05,1.7401545271533045e-06
4.656923901105905e-06,1.340804645182187e-05,4.708910931918698e-06
4.280650481521467e-06,1.2104984509528012e-05,7.41572032872483e-06
3.7397022711239064e-06,1.0269955530480372e-05,9.7212418298348e-06
3.062440147683614e-06,8.02002511918627e-06,1.151954834107221e-05
2.2835827454208394e-06,5.486380773856594e-06,1.2741505587576756e-05
1.4419305202529716e-06,2.803360929417055e-06,1.3353663891375611e-05
5.780271222998219e-07,1.0019543224343584e-07,1.3354237747363381e-05
-2.679799971276302e-07,-2.5042936880600596e-06,1.2767873041658769e-05
-1.0581316007321712e-06,-4.904564108933218e-06,1.1640481837696655e-05
-1.758071107223961e-06,-7.009641420093535e-06,1.0034807275748208e-05
-2.3381266552851925e-06,-8.743599844153602e-06,8.026857950705735e-06
-2.7741309739128045e-06,-1.0045763164126437e-05,5.703049097754774e-06
-3.0480404974062587e-06,-1.0870892919164683e-05,3.157793119948392e-06
-3.1483938706300936e-06,-1.1189447588420428e-05,4.913157409227538e-07
-3.0706303025051716e-06,-1.0987910283678233e-05,-2.1924461626141234e-06
-2.817274913828611e-06,-1.0269173360610338e-05,-4.7879428284252345e-06
-2.3979890789361486e-06,-9.052999681800228e-06,-7.190164811206154e-06
-2.4714890982505447e-06,-9.018117907821403e-06,-7.162295278949611e-06
-1.9275105137720554e-06,-7.333978313860915e-06,-9.260355895798054e-06
-1.2556350965352583e-06,-5.248755972315553e-06,-1.0966258599272648e-05
-4.843222434540905e-07,-2.8370950438786152e-06,-1.219323960729783e-05
3.527949469051879e-07,-1.9281043440831269e-07,-1.2867622421338515e-05
1.2180567865338245e-06,2.5714684108676513e-06,-1.2934085021436262e-05
2.0712910014040058e-06,5.3263175474700495e-06,-1.2361957505053617e-05
2.8716672583584334e-06,7.930144671625193e-06,-1.115192348238149e-05
3.5797844293497464e-06,1.0237084546075025e-05,-9.34185728984752e-06
4.159823037675212e-06,1.2108087491022898e-05,-7.010055795844205e-06
4.581597181803862e-06,1.3424062660511923e-05,-4.2741326799861004e-06
4.822397086721878e-06,1.4098918184177983e-05,-1.2845095729819428e-06
4.868558265523378e-06,1.4089806942041631e-05,1.787332337822619e-06
4.71665630227402e-06,1.3402159325851355e-05,4.764239060412746e-06
4.374123930706182e-06,1.208821004042865e-05,7.479664190546985e-06
3.859035441584639e-06,1.023940396120047e-05,9.791738481327753e-06
3.1989117781086406e-06,7.97467813404663e-06,1.1592693956301379e-05
2.4286481736917105e-06,5.427478367483671e-06,1.2812682635055843e-05
1.5879096628397042e-06,2.7341447055527894e-06,1.3418648741094562e-05
7.184358239618123e-07,2.524001181073429e-08,1.3409973747597471e-05
-1.3838341300004732e-07,-2.5798707912334064e-06,1.2812812021846821e-05
-9.434737106593104e-07,-4.975796158840555e-06,1.1674562630446564e-05
-1.661562457810964e-06,-7.072207137531997e-06,1.0059209390049373e-05
-2.2622611161310694e-06,-8.794110958772841e-06,8.043662352234197e-06
-2.7208463073438532e-06,-1.0081888122670858e-05,5.7148965742199505e-06
-3.0188246370607235e-06,-1.0891374593309665e-05,3.167585103901238e-06
-3.1443341642927362e-06,-1.1194065450102831e-05,5.019674650315459e-07
-3.0924071631872935e-06,-1.0977420603085084e-05,-2.178211647123809e-06
-2.8651004651902235e-06,-1.0245241360420537e-05,-4.767780726011077e-06
-2.471489098250548e-06,-9.018117907821413e-06,-7.162295278949609e-06
-2.5422907141818272e-06,-8.99045852521583e-06,-7.127050188375408e-06
-2.023980528115496e-06,-7.301870938660925e-06,-9.216740701691986e-06
-1.3757557748863648e-06,-5.215546551633477e-06,-1.0915861942269236e-05
-6.24650191316205e-07,-2.8056459448785088e-06,-1.2138630000010427e-05
1.9737067548013127e-07,-1.651108653112091e-07,-1.2812071412412385e-05
1.0544363656733045e-06,2.5946497066996223e-06,-1.2881067326897657e-05
1.9080577325814208e-06,5.345604653671292e-06,-1.2314414670269655e-05
2.7186491098523035e-06,7.947379623862051e-06,-1.1111387079610232e-05
3.4472307344814325e-06,1.0254677207648046e-05,-9.30768055246069e-06
4.0572516280343704e-06,1.2127933798410471e-05,-6.979117871719956e-06
4.516505564316673e-06,1.3446338748619983e-05,-4.2413368327949406e-06
4.799141432551258e-06,1.4121268188987064e-05,-1.2441244748798175e-06
4.88771745875914e-06,1.4107410591674037e-05,1.8398570425498978e-06
4.7750801013935255e-06,1.3408820779434669e-05,4.830671834682285e-06
4.4656482515789105e-06,1.207811308475248e-05,7.558272343090381e-06
3.9756311324213095e-06,1.0208842800316642e-05,9.87772462839993e-06
3.3319213941056078e-06,7.923114847877202e-06,1.1679538078872787e-05
2.5698021446524247e-06,5.357641789191279e-06,1.2893804327120171e-05
1.7299562931959157e-06,2.651310867861411e-06,1.348880800780492e-05
8.553798683834651e-07,-6.391554746418548e-08,1.3466079428167957e-05
-1.133226068884625e-08,-2.6684457266409628e-06,1.2854102396570738e-05
-8.30108049240521e-07,-5.057593355193276e-06,1.1702316012463304e-05
-1.5649258199954524e-06,-7.142326708101799e-06,1.0076201159969165e-05
-2.1848647479446714e-06,-8.849222772479386e-06,8.05355203359053e-06
-2.664819316809207e-06,-1.012026207691725e-05,5.721661694874968e-06
-2.985988668263428e-06,-1.0912755070960946e-05,3.175056065169596e-06
-3.1362065971463595e-06,-1.119946090934483e-05,5.13474408608667e-07
-3.1101402769025742e-06,-1.0968855717233482e-05,-2.160092411517863e-06
-2.909362496694763e-06,-1.0225496093947417e-05,-4.741401384506795e-06
-2.542290714181831e-06,-8.990458525215837e-06,-7.127050188375411e-06
-2.6086089104943384e-06,-8.967222842339802e-06,-7.082654522006471e-06
-2.117171924812445e-06,-7.277991716641664e-06,-9.163674952391315e-06
-1.4940495198449742e-06,-5.194123839302353e-06,-1.0857478342917222e-05
-7.646779257485875e-07,-2.788588326258937e-06,-1.2079172084225224e-05
4.08225503101033e-08,-1.5278941268978617e-07,-1.2756093006720448e-05
8.885307360541772e-07,2.603570085004582e-06,-1.2832629437825131e-05
1.7417597732368178e-06,5.354010400670726e-06,-1.2276113520390829e-05
2.562226992370265e-06,7.959083213891913e-06,-1.1083392473782964e-05
3.311357420734917e-06,1.0273272945813103e-05,-9.287108889009372e-06
3.951771426885385e-06,1.2155309850823725e-05,-6.960134521718028e-06
4.449072239631372e-06,1.3481304618063425e-05,-4.216258569446432e-06
4.77405228626441e-06,1.4158927824285108e-05,-1.2054255087661262e-06
4.905285496526378e-06,1.413977295968492e-05,1.8972147391599522e-06
4.831758383589845e-06,1.3426651810989894e-05,4.907468987902111e-06
4.5548769805115504e-06,1.2073427241993468e-05,7.650573035515709e-06
4.089130075348782e-06,1.0177094592954457e-05,9.977913022883639e-06
3.461026866367657e-06,7.864311740500997e-06,1.1778379562972044e-05
2.7065037551724098e-06,5.276134458609966e-06,1.298270495144519e-05
1.867468112154843e-06,2.554564205357082e-06,1.3561541146894654e-05
9.882707037793085e-07,-1.669952556307241e-07,1.3519628601699829e-05
1.1269097899321669e-07,-2.7690953386633536e-06,1.2888658138888224e-05
-7.183201380051481e-07,-5.148372953170025e-06,1.1720688792443676e-05
-1.4681738750168523e-06,-7.217804194491522e-06,1.0082955451775063e-05
-2.1056248862434886e-06,-8.90621930710243e-06,8.05410093678841e-06
-2.6053871865339153e-06,-1.0157774961571e-05,5.72146507600725e-06
-2.948524146081604e-06,-1.0931676197783264e-05,3.1789839474803103e-06
-3.122690888156419e-06,-1.1202183446133008e-05,5.253455975628933e-07
-3.122259389889794e-06,-1.0958830487346211e-05,-2.1378116488468542e-06
-2.9483284565944868e-06,-1.0206772132346334e-05,-4.707760296802483e-06
-2.6086089104943422e-06,-8.967222842339812e-06,-7.082654522006478e-06
-2.6683856610686026e-06,-8.944534516278276e-06,-7.026811381584079e-06
-2.205177324120447e-06,-7.259115762209666e-06,-9.098079270289151e-06
-1.6088942834673137e-06,-5.182068963358081e-06,-1.0787409492836592e-05
-9.031943678599532e-07,-2.7844269397055407e-06,-1.2010766776675527e-05
-1.1614875458622723e-07,-1.5533635854714152e-07,-1.2695456129893402e-05
7.20476941148501e-07,2.5977700982590694e-06,-1.2784712056478901e-05
1.5719822576523952e-06,5.3502202980211315e-06,-1.2243472172010659e-05
2.401521247922112e-06,7.96330147381119e-06,-1.1065091603293803e-05
3.1709765583942863e-06,1.02905688038787e-05,-9.278177179185384e-06
3.8420846014905045e-06,1.2187866853250877e-05,-6.952025023520855e-06
4.378083686371661e-06,1.3526798919665994e-05,-4.198561740117562e-06
4.746140043914674e-06,1.4210021729056765e-05,-1.1686057275018279e-06
4.920547653346512e-06,1.418526216767094e-05,1.9588716301038376e-06
4.886212683156909e-06,1.345414459017018e-05,4.993831284958996e-06
4.6414727800374095e-06,1.2072673403680915e-05,7.755442898807264e-06
4.199234502019553e-06,1.0142717507432357e-05,1.0090716407020773e-05
3.5859050664545117e-06,7.796994709447446e-06,1.1887036164155646e-05
2.8383961625473168e-06,5.1820606619631834e-06,1.3076560080198997e-05
2.000098449597131e-06,2.4436100710489043e-06,1.3633448775994368e-05
1.1168488260338637e-06,-2.835174717386147e-07,1.3566815545741627e-05
2.3360150175463366e-07,-2.880466789629412e-06,1.291250009224907e-05
-6.079405829184007e-07,-5.245902749285152e-06,1.1725784718066718e-05
-1.3708236580481097e-06,-7.2955958809217476e-06,1.0075906002640608e-05
-2.023712030261554e-06,-8.96137130233668e-06,8.042289470171534e-06
-2.5413695940875857e-06,-1.0190177696121615e-05,5.712008818143478e-06
-2.9049242607946053e-06,-1.094355896757932e-05,3.177921270693293e-06
-3.1020054048207095e-06,-1.119752620086089e-05,5.370653481154636e-07
